,1위,2위,3위
29909,LG전자,대상,DL건설
29910,SK하이닉스,DB하이텍,해성디에스
29911,LG이노텍,솔루엠,엠씨넥스
29912,LG전자,대상,DL건설
29913,삼성전자,SK하이닉스,DB하이텍
29914,에스디바이오센서,다우기술,동원산업
29915,에스디바이오센서,다우기술,동원산업
29916,SK하이닉스,DB하이텍,해성디에스
29917,일진하이솔루스,한국타이어앤테크놀로지,한국단자
29918,대상,동원산업,CJ제일제당
29919,DL건설,대상,에스디바이오센서
29920,동아쏘시오홀딩스,DL건설,SK바이오사이언스
29921,LG디스플레이,에스디바이오센서,DL건설
29922,LG전자,대상,삼성전자
29923,에스디바이오센서,다우기술,동원산업
29924,DL건설,대상,에스디바이오센서
29925,엠씨넥스,솔루엠,LG이노텍
29926,에스디바이오센서,다우기술,동원산업
29927,LG전자,SK하이닉스,대상
29928,LG전자,대상,삼성전자
29929,LG전자,대상,LG디스플레이
29930,대상,DL건설,크래프톤
29931,LG전자,대상,DL건설
29932,DL건설,LX인터내셔널,코오롱글로벌
29933,LG이노텍,솔루엠,엠씨넥스
29934,금호석유,유니드,대한유화
29935,DL건설,크래프톤,코오롱글로벌
29936,LG전자,대상,삼성전자
29937,대상,DL건설,크래프톤
29938,SK바이오사이언스,동아쏘시오홀딩스,SK바이오팜
29939,SBS,제일기획,LG헬로비전
29940,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
29941,DB하이텍,해성디에스,LG전자
29942,LG전자,대상,DL건설
29943,LG전자,대상,DL건설
29944,SK디스커버리,GS,S-Oil
29945,LG전자,대상,DL건설
29946,LG이노텍,솔루엠,엠씨넥스
29947,DL건설,대상,코오롱글로벌
29948,LG전자,대상,DL건설
29949,크래프톤,다우기술,하이브
29950,코웨이,쿠쿠홈시스,한국콜마
29951,LG전자,대상,LG디스플레이
29952,DL건설,LX인터내셔널,코오롱글로벌
29953,DL건설,LX인터내셔널,코오롱글로벌
29954,에스디바이오센서,덴티움,DL건설
29955,LG전자,대상,DL건설
29956,DL건설,현대글로비스,금호석유
29957,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
29958,에스디바이오센서,대상,SK아이이테크놀로지
29959,LG전자,제주항공,대상
29960,LG전자,SBS,하이브
29961,DB하이텍,해성디에스,한미반도체
29962,동아쏘시오홀딩스,프레스티지바이오파마,종근당
29963,동아쏘시오홀딩스,SK바이오팜,종근당
29964,동아쏘시오홀딩스,프레스티지바이오파마,종근당
29965,에스디바이오센서,다우기술,동원산업
29966,DL건설,코오롱글로벌,LX인터내셔널
29967,LG전자,대상,KB금융
29968,LG전자,대상,DL건설
29969,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
29970,JB금융지주,하나금융지주,KB금융
29971,크래프톤,더블유게임즈,엔씨소프트
29972,하이브,SBS,제일기획
29973,현대글로비스,제주항공,롯데렌탈
29974,크래프톤,다우기술,더블유게임즈
29975,LG전자,SK하이닉스,대상
29976,SK하이닉스,하이브,SBS
29977,LG전자,SK아이이테크놀로지,삼화콘덴서
29978,SK하이닉스,DB하이텍,해성디에스
29979,DL건설,코오롱글로벌,LX인터내셔널
29980,크래프톤,LG전자,다우기술
29981,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
29982,DL건설,코오롱글로벌,LX인터내셔널
29983,LG전자,대상,DL건설
29984,LG전자,대상,DL건설
29985,SK하이닉스,LG전자,대상
29986,에스디바이오센서,SK하이닉스,LG전자
29987,크래프톤,DB하이텍,LG전자
29988,에스디바이오센서,다우기술,동원산업
29989,에스디바이오센서,LG전자,대상
29990,삼성전자,SK하이닉스,LG전자
29991,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
29992,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
29993,SK하이닉스,LG전자,대상
29994,SK하이닉스,LG전자,DB하이텍
29995,SK바이오사이언스,동아쏘시오홀딩스,LG전자
29996,LG전자,대상,DL건설
29997,코웨이,LG생활건강,한국콜마
29998,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
29999,LG전자,대상,삼성전자
30000,금호석유,롯데정밀화학,에스디바이오센서
30001,LG전자,대상,DL건설
30002,동아쏘시오홀딩스,에스디바이오센서,SK바이오사이언스
30003,SK하이닉스,DB하이텍,해성디에스
30004,LG전자,대상,금호석유
30005,DL건설,코오롱글로벌,LX인터내셔널
30006,에스디바이오센서,동아쏘시오홀딩스,SK바이오사이언스
30007,삼성전자,SK하이닉스,LG이노텍
30008,LG전자,대상,삼성전자
30009,SK하이닉스,DB하이텍,해성디에스
30010,LG전자,대상,삼성전자
30011,크래프톤,엔씨소프트,더블유게임즈
30012,DL건설,코오롱글로벌,LX인터내셔널
30013,동아쏘시오홀딩스,프레스티지바이오파마,종근당
30014,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
30015,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
30016,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
30017,DL건설,코오롱글로벌,LX인터내셔널
30018,대상,CJ제일제당,LG전자
30019,금호석유,동아쏘시오홀딩스,SK바이오사이언스
30020,에스디바이오센서,동아쏘시오홀딩스,SK바이오사이언스
30021,에스디바이오센서,다우기술,동원산업
30022,금호석유,롯데정밀화학,유니드
30023,DL건설,LX인터내셔널,금호석유
30024,DL건설,코오롱글로벌,LX인터내셔널
30025,LG전자,대상,DL건설
30026,하이브,SBS,제일기획
30027,동아쏘시오홀딩스,프레스티지바이오파마,종근당
30028,DL건설,코오롱글로벌,LX인터내셔널
30029,대상,SK바이오사이언스,크래프톤
30030,LG전자,금호석유,SK하이닉스
30031,LG전자,대상,DL건설
30032,금호석유,효성화학,롯데정밀화학
30033,LG전자,대상,DL건설
30034,금호석유,롯데정밀화학,유니드
30035,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
30036,LG전자,LG디스플레이,SK아이이테크놀로지
30037,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
30038,LG전자,대상,DL건설
30039,금호석유,LG전자,SK바이오사이언스
30040,SK아이이테크놀로지,삼화콘덴서,하이브
30041,에스디바이오센서,다우기술,동원산업
30042,LG전자,SK아이이테크놀로지,코웨이
30043,금호석유,롯데정밀화학,유니드
30044,LG전자,대상,LG디스플레이
30045,에스디바이오센서,덴티움,LG전자
30046,LG전자,SK아이이테크놀로지,삼화콘덴서
30047,SK아이이테크놀로지,대상,삼화콘덴서
30048,DL건설,코오롱글로벌,LX인터내셔널
30049,DL건설,LX인터내셔널,금호석유
30050,SK하이닉스,DB하이텍,해성디에스
30051,LG전자,대상,DL건설
30052,LG전자,대상,DL건설
30053,동아쏘시오홀딩스,에스디바이오센서,SK바이오사이언스
30054,LG전자,대상,삼성전자
30055,크래프톤,다우기술,더블유게임즈
30056,코웨이,LG생활건강,한국콜마
30057,SK하이닉스,금호석유,LG전자
30058,LG전자,대상,DL건설
30059,LG전자,대상,삼성전자
30060,SK하이닉스,DB하이텍,해성디에스
30061,현대글로비스,금호석유,제주항공
30062,현대모비스,기아,LG전자
30063,DL건설,코오롱글로벌,LX인터내셔널
30064,LG이노텍,솔루엠,엠씨넥스
30065,SK하이닉스,DB하이텍,LG전자
30066,DL건설,코오롱글로벌,LX인터내셔널
30067,일진하이솔루스,한국타이어앤테크놀로지,한국단자
30068,에스디바이오센서,SK하이닉스,LG전자
30069,LG전자,대상,LG디스플레이
30070,DL건설,코오롱글로벌,LX인터내셔널
30071,SK바이오사이언스,동아쏘시오홀딩스,SK바이오팜
30072,LG전자,대상,LG디스플레이
30073,동아쏘시오홀딩스,SK바이오팜,종근당
30074,엠씨넥스,솔루엠,LG이노텍
30075,현대글로비스,제주항공,롯데렌탈
30076,LG전자,동아쏘시오홀딩스,대상
30077,SK바이오사이언스,동아쏘시오홀딩스,SK디스커버리
30078,LG전자,대상,DL건설
30079,LG전자,대상,DL건설
30080,DL건설,LX인터내셔널,코오롱글로벌
30081,SK하이닉스,DB하이텍,해성디에스
30082,코웨이,LG생활건강,한국콜마
30083,LG전자,SK아이이테크놀로지,삼성SDI
30084,금호석유,롯데정밀화학,유니드
30085,에스디바이오센서,다우기술,동원산업
30086,DL건설,코오롱글로벌,LX인터내셔널
30087,현대글로비스,제주항공,롯데렌탈
30088,크래프톤,현대글로비스,LG전자
30089,DB하이텍,LG전자,해성디에스
30090,에스디바이오센서,다우기술,동원산업
30091,DL건설,대상,에스디바이오센서
30092,에스디바이오센서,다우기술,동원산업
30093,LG전자,대상,LG디스플레이
30094,금호석유,롯데정밀화학,유니드
30095,LG전자,대상,현대글로비스
30096,SK바이오사이언스,동아쏘시오홀딩스,종근당
30097,LG전자,대상,삼성전자
30098,삼성전자,대상,SK바이오사이언스
30099,대상,CJ제일제당,동원산업
30100,SK하이닉스,DB하이텍,LG전자
30101,에스디바이오센서,다우기술,동원산업
30102,LG이노텍,삼성전기,솔루엠
30103,LG전자,대상,DL건설
30104,SK하이닉스,삼성전자,DB하이텍
30105,크래프톤,다우기술,더블유게임즈
30106,우리종금,삼성전자,DB하이텍
30107,DL건설,LG,코오롱글로벌
30108,LG전자,대상,DL건설
30109,SK하이닉스,DB하이텍,해성디에스
30110,DL건설,BGF리테일,LX인터내셔널
30111,금호석유,롯데정밀화학,SK하이닉스
30112,LG전자,대상,삼성전자
30113,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
30114,크래프톤,다우기술,더블유게임즈
30115,동아쏘시오홀딩스,SK바이오팜,셀트리온
30116,동아쏘시오홀딩스,프레스티지바이오파마,종근당
30117,LG전자,대상,LG디스플레이
30118,금호석유,롯데정밀화학,유니드
30119,LG전자,DL건설,SK아이이테크놀로지
30120,SK하이닉스,DB하이텍,해성디에스
30121,LG전자,대상,DL건설
30122,삼성전자,LG전자,대상
30123,DL건설,LX인터내셔널,동아쏘시오홀딩스
30124,LG전자,대상,DL건설
30125,동아쏘시오홀딩스,LG전자,SK바이오팜
30126,LG이노텍,솔루엠,엠씨넥스
30127,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
30128,LG전자,DL건설,LG
30129,SK하이닉스,DB하이텍,DL건설
30130,DL건설,코오롱글로벌,LX인터내셔널
30131,현대글로비스,제주항공,대한항공
30132,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
30133,에스디바이오센서,다우기술,동원산업
30134,대상,CJ제일제당,동원산업
30135,LG전자,SK하이닉스,대상
30136,금호석유,롯데정밀화학,유니드
30137,현대글로비스,제주항공,롯데렌탈
30138,LG전자,대상,DL건설
30139,동아쏘시오홀딩스,크래프톤,SK바이오사이언스
30140,대상,CJ제일제당,LG전자
30141,에스디바이오센서,LG전자,대상
30142,GS,SK디스커버리,S-Oil
30143,DL건설,코오롱글로벌,하이브
30144,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
30145,삼성전자,LG전자,DB하이텍
30146,크래프톤,다우기술,우리종금
30147,삼성전자,SK하이닉스,LG전자
30148,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
30149,동아쏘시오홀딩스,SK바이오팜,셀트리온
30150,크래프톤,LG전자,금호석유
30151,LG전자,대상,LG디스플레이
30152,SK하이닉스,대상,하이브
30153,GS,SK디스커버리,S-Oil
30154,하이브,SBS,제일기획
30155,에스디바이오센서,다우기술,동원산업
30156,대상,CJ제일제당,동원산업
30157,SK바이오사이언스,동아쏘시오홀딩스,SK바이오팜
30158,에스디바이오센서,LG전자,덴티움
30159,금호석유,LG전자,롯데정밀화학
30160,LG전자,대상,삼성전자
30161,금호석유,롯데정밀화학,유니드
30162,에스디바이오센서,다우기술,동원산업
30163,에스디바이오센서,다우기술,동원산업
30164,동아쏘시오홀딩스,프레스티지바이오파마,종근당
30165,LG이노텍,솔루엠,엠씨넥스
30166,에스디바이오센서,다우기술,동원산업
30167,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
30168,LG전자,대상,DL건설
30169,SK아이이테크놀로지,삼성SDI,삼화콘덴서
30170,DL건설,LG,LG전자
30171,금호석유,롯데정밀화학,유니드
30172,DL건설,LG,코오롱글로벌
30173,제일기획,DL건설,SK하이닉스
30174,SK가스,부산가스,한국전력
30175,현대글로비스,제주항공,롯데렌탈
30176,SBS,하이브,제일기획
30177,동아쏘시오홀딩스,프레스티지바이오파마,종근당
30178,해성디에스,대상,DL건설
30179,에스디바이오센서,다우기술,동원산업
30180,LG이노텍,DL건설,솔루엠
30181,LG전자,대상,DL건설
30182,현대모비스,일진하이솔루스,한국타이어앤테크놀로지
30183,SK하이닉스,DB하이텍,해성디에스
30184,동아쏘시오홀딩스,프레스티지바이오파마,종근당
30185,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
30186,LG전자,대상,DL건설
30187,엠씨넥스,솔루엠,LG이노텍
30188,하이브,SBS,제일기획
30189,SK하이닉스,DB하이텍,해성디에스
30190,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
30191,LG전자,크래프톤,SK아이이테크놀로지
30192,LG전자,대상,삼성전자
30193,DL건설,코오롱글로벌,LX인터내셔널
30194,DB하이텍,LG전자,해성디에스
30195,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
30196,코웨이,SK하이닉스,쿠쿠홈시스
30197,SK하이닉스,LG전자,DB하이텍
30198,SK가스,한국전력,부산가스
30199,LG전자,대상,DL건설
30200,DL건설,LG,코오롱글로벌
30201,SK하이닉스,DB하이텍,해성디에스
30202,SK텔레콤,KT,LG전자
30203,에스디바이오센서,다우기술,동원산업
30204,엠씨넥스,LG이노텍,영풍
30205,SK하이닉스,금호석유,롯데정밀화학
30206,LG전자,대상,DL건설
30207,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
30208,LG이노텍,DL건설,솔루엠
30209,하이브,SBS,제일기획
30210,LG전자,DL건설,SK아이이테크놀로지
30211,에스디바이오센서,다우기술,동원산업
30212,금호석유,롯데정밀화학,효성화학
30213,LG전자,DL건설,코오롱글로벌
30214,LG전자,대상,삼성전자
30215,크래프톤,다우기술,더블유게임즈
30216,크래프톤,다우기술,더블유게임즈
30217,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
30218,SK하이닉스,DB하이텍,해성디에스
30219,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
30220,LG전자,코웨이,쿠쿠홈시스
30221,DL건설,LG이노텍,코오롱글로벌
30222,LG전자,대상,삼성전자
30223,에스디바이오센서,LG이노텍,LG디스플레이
30224,LG전자,대상,DL건설
30225,SK바이오사이언스,동아쏘시오홀딩스,SK바이오팜
30226,LG전자,대상,LG디스플레이
30227,금호석유,롯데정밀화학,효성화학
30228,대상,CJ제일제당,KT&G
30229,LG이노텍,엠씨넥스,삼성전기
30230,SK하이닉스,DB하이텍,LG전자
30231,크래프톤,다우기술,더블유게임즈
30232,SK하이닉스,DB하이텍,해성디에스
30233,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
30234,SK디스커버리,GS,S-Oil
30235,LG이노텍,삼성전기,솔루엠
30236,DL건설,LX인터내셔널,코오롱글로벌
30237,DL건설,코오롱글로벌,LX인터내셔널
30238,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
30239,SK하이닉스,DB하이텍,LG전자
30240,동아쏘시오홀딩스,프레스티지바이오파마,종근당
30241,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
30242,금호석유,롯데정밀화학,유니드
30243,하이브,SBS,제일기획
30244,DL건설,LG,코오롱글로벌
30245,LG전자,대상,DL건설
30246,크래프톤,LG전자,다우기술
30247,에스디바이오센서,다우기술,동원산업
30248,LG전자,대상,삼성전자
30249,LG전자,대상,DL건설
30250,코웨이,LG생활건강,한국콜마
30251,SK하이닉스,삼성전자,DB하이텍
30252,크래프톤,다우기술,동아쏘시오홀딩스
30253,LG전자,대상,DL건설
30254,SK하이닉스,DB하이텍,해성디에스
30255,솔루엠,엠씨넥스,삼성전기
30256,현대글로비스,제주항공,롯데렌탈
30257,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
30258,금호석유,롯데정밀화학,유니드
30259,금호석유,롯데정밀화학,효성화학
30260,DL건설,SK바이오사이언스,동아쏘시오홀딩스
30261,LG전자,대상,DL건설
30262,LG전자,대상,DL건설
30263,DL건설,동아쏘시오홀딩스,코오롱글로벌
30264,에스디바이오센서,다우기술,동원산업
30265,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
30266,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
30267,SK바이오사이언스,동아쏘시오홀딩스,금호석유
30268,SK디스커버리,GS,S-Oil
30269,에스디바이오센서,다우기술,동원산업
30270,에스디바이오센서,다우기술,동원산업
30271,LG전자,대상,삼성전자
30272,LG전자,대상,삼성전자
30273,DL건설,코오롱글로벌,LX인터내셔널
30274,LG전자,대상,LG디스플레이
30275,DL건설,LX인터내셔널,코오롱글로벌
30276,크래프톤,SK하이닉스,대상
30277,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
30278,LG전자,대상,LG디스플레이
30279,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
30280,DL건설,LX인터내셔널,코오롱글로벌
30281,크래프톤,다우기술,더블유게임즈
30282,크래프톤,금호석유,다우기술
30283,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
30284,현대모비스,SK하이닉스,대상
30285,LG이노텍,솔루엠,엠씨넥스
30286,LG이노텍,솔루엠,엠씨넥스
30287,금호석유,롯데정밀화학,효성화학
30288,SK하이닉스,DB하이텍,해성디에스
30289,LG전자,대상,DL건설
30290,다우기술,크래프톤,더블유게임즈
30291,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
30292,DL건설,SK디스커버리,LX인터내셔널
30293,DL건설,코오롱글로벌,LX인터내셔널
30294,일진하이솔루스,현대모비스,한국타이어앤테크놀로지
30295,에스디바이오센서,SK하이닉스,LG전자
30296,크래프톤,다우기술,더블유게임즈
30297,LG전자,대상,삼성전자
30298,DL건설,대상,에스디바이오센서
30299,동아쏘시오홀딩스,LG전자,프레스티지바이오파마
30300,SK하이닉스,DB하이텍,해성디에스
30301,LG전자,대상,금호석유
30302,하이브,SBS,제일기획
30303,SK하이닉스,LG전자,대상
30304,DL건설,코오롱글로벌,LX인터내셔널
30305,LG전자,대상,DL건설
30306,금호석유,롯데정밀화학,삼성전자
30307,에스디바이오센서,다우기술,동원산업
30308,DL건설,LX인터내셔널,코오롱글로벌
30309,BGF리테일,GS리테일,이마트
30310,DL건설,LX인터내셔널,코오롱글로벌
30311,LG전자,대상,DL건설
30312,대상,CJ제일제당,KB금융
30313,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
30314,일진하이솔루스,한국타이어앤테크놀로지,한국단자
30315,LG전자,대상,DL건설
30316,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
30317,LG디스플레이,동아쏘시오홀딩스,DL건설
30318,동아쏘시오홀딩스,프레스티지바이오파마,종근당
30319,엠씨넥스,솔루엠,LG이노텍
30320,DL건설,코오롱글로벌,LX인터내셔널
30321,삼성전자,SK하이닉스,DB하이텍
30322,대상,동원산업,CJ제일제당
30323,SK하이닉스,DB하이텍,해성디에스
30324,LG전자,대상,LG디스플레이
30325,현대모비스,기아,일진하이솔루스
30326,DB하이텍,해성디에스,LG전자
30327,하나투어,GKL,롯데관광개발
30328,SK하이닉스,DB하이텍,해성디에스
30329,SK하이닉스,DB하이텍,해성디에스
30330,DL건설,코오롱글로벌,LX인터내셔널
30331,DL건설,일진하이솔루스,현대모비스
30332,코웨이,LG생활건강,한국콜마
30333,대상,CJ제일제당,동원산업
30334,에스디바이오센서,다우기술,동원산업
30335,DL건설,코오롱글로벌,LX인터내셔널
30336,동아쏘시오홀딩스,LG전자,대상
30337,엠씨넥스,솔루엠,LG이노텍
30338,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
30339,DL건설,LG,LG전자
30340,에스디바이오센서,다우기술,동원산업
30341,SK바이오사이언스,동아쏘시오홀딩스,LG전자
30342,에스디바이오센서,다우기술,동원산업
30343,금호석유,롯데정밀화학,유니드
30344,에스디바이오센서,다우기술,동원산업
30345,DL건설,대상,에스디바이오센서
30346,LG이노텍,솔루엠,엠씨넥스
30347,LG디스플레이,금호석유,LG전자
30348,동아쏘시오홀딩스,프레스티지바이오파마,종근당
30349,하이브,LG이노텍,SBS
30350,LG전자,LG디스플레이,대상
30351,DL건설,금호석유,롯데정밀화학
30352,LG디스플레이,일진하이솔루스,현대모비스
30353,크래프톤,다우기술,더블유게임즈
30354,에스디바이오센서,다우기술,동원산업
30355,크래프톤,SK바이오사이언스,동아쏘시오홀딩스
30356,DL건설,SK하이닉스,코오롱글로벌
30357,삼성전자,SK하이닉스,DB하이텍
30358,SK하이닉스,DB하이텍,해성디에스
30359,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
30360,DL건설,LX인터내셔널,코오롱글로벌
30361,LG전자,일진하이솔루스,동아쏘시오홀딩스
30362,LG전자,하나금융지주,기업은행
30363,현대모비스,일진하이솔루스,한국타이어앤테크놀로지
30364,에스디바이오센서,금호석유,롯데정밀화학
30365,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
30366,SK바이오사이언스,동아쏘시오홀딩스,에스디바이오센서
30367,삼성전자,크래프톤,LG전자
30368,에스디바이오센서,다우기술,동원산업
30369,DL건설,대상,에스디바이오센서
30370,LG전자,삼화콘덴서,삼성SDI
30371,크래프톤,다우기술,더블유게임즈
30372,LG전자,대상,SK바이오사이언스
30373,LG전자,DL건설,금호석유
30374,크래프톤,DL건설,다우기술
30375,DL건설,SK바이오사이언스,동아쏘시오홀딩스
30376,현대글로비스,제주항공,롯데렌탈
30377,기아,일진하이솔루스,한국타이어앤테크놀로지
30378,동아쏘시오홀딩스,프레스티지바이오파마,종근당
30379,SK하이닉스,금호석유,DB하이텍
30380,LG전자,대상,DL건설
30381,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
30382,DL건설,코오롱글로벌,LX인터내셔널
30383,크래프톤,대상,다우기술
30384,SK하이닉스,DB하이텍,LG전자
30385,하나투어,GKL,롯데관광개발
30386,삼성전자,SK하이닉스,DB하이텍
30387,에스디바이오센서,크래프톤,다우기술
30388,LG전자,대상,DL건설
30389,LG전자,대상,DL건설
30390,SK하이닉스,LG전자,현대글로비스
30391,대상,DL건설,금호석유
30392,금호석유,DL건설,롯데정밀화학
30393,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
30394,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
30395,일진하이솔루스,현대모비스,기아
30396,에스디바이오센서,다우기술,동원산업
30397,LG전자,대상,DL건설
30398,크래프톤,다우기술,엔씨소프트
30399,DL건설,코오롱글로벌,LX인터내셔널
30400,DL건설,대상,에스디바이오센서
30401,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
30402,SK하이닉스,DB하이텍,해성디에스
30403,DL건설,대상,에스디바이오센서
30404,현대글로비스,HMM,제주항공
30405,크래프톤,다우기술,더블유게임즈
30406,LG전자,대상,DL건설
30407,SK하이닉스,DB하이텍,LG전자
30408,에스디바이오센서,다우기술,동원산업
30409,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
30410,SK하이닉스,LG전자,대상
30411,KB금융,하나금융지주,JB금융지주
30412,SK하이닉스,DB하이텍,해성디에스
30413,DL건설,LG,코오롱글로벌
30414,LG전자,SK아이이테크놀로지,대상
30415,DL건설,코오롱글로벌,LX인터내셔널
30416,에스디바이오센서,다우기술,동원산업
30417,DL건설,코오롱글로벌,LX인터내셔널
30418,키움증권,삼성증권,NH투자증권
30419,금호석유,롯데정밀화학,유니드
30420,DL건설,SK바이오사이언스,동아쏘시오홀딩스
30421,에스디바이오센서,다우기술,동원산업
30422,DL건설,에스디바이오센서,LX인터내셔널
30423,금호석유,롯데정밀화학,유니드
30424,에스디바이오센서,다우기술,동원산업
30425,대상,크래프톤,동원산업
30426,에스디바이오센서,다우기술,동원산업
30427,SK하이닉스,삼성전자,DB하이텍
30428,일진하이솔루스,기아,한국타이어앤테크놀로지
30429,LG이노텍,솔루엠,엠씨넥스
30430,에스디바이오센서,LG전자,대상
30431,크래프톤,다우기술,더블유게임즈
30432,LG전자,대상,LG디스플레이
30433,DL건설,SK바이오사이언스,동아쏘시오홀딩스
30434,SK하이닉스,DB하이텍,현대글로비스
30435,에스디바이오센서,다우기술,동원산업
30436,크래프톤,SK바이오사이언스,동아쏘시오홀딩스
30437,LG전자,대상,DL건설
30438,크래프톤,다우기술,금호석유
30439,DL건설,LX인터내셔널,코오롱글로벌
30440,LG전자,DB하이텍,BGF리테일
30441,DB하이텍,해성디에스,한미반도체
30442,크래프톤,다우기술,더블유게임즈
30443,동아쏘시오홀딩스,SK바이오팜,종근당
30444,현대글로비스,금호석유,제주항공
30445,SK아이이테크놀로지,대상,삼화콘덴서
30446,금호석유,롯데정밀화학,유니드
30447,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
30448,일진하이솔루스,현대모비스,기아
30449,SK하이닉스,DB하이텍,해성디에스
30450,DL건설,LX인터내셔널,코오롱글로벌
30451,DL건설,BGF리테일,코오롱글로벌
30452,SK바이오사이언스,동아쏘시오홀딩스,SK바이오팜
30453,엠씨넥스,솔루엠,LG이노텍
30454,금호석유,LG이노텍,롯데정밀화학
30455,크래프톤,일진하이솔루스,다우기술
30456,일진하이솔루스,엠씨넥스,솔루엠
30457,LG유플러스,KT,DL건설
30458,LG디스플레이,LG전자,대상
30459,LG전자,대상,DL건설
30460,LG전자,기아,SK하이닉스
30461,SK아이이테크놀로지,삼화콘덴서,두산퓨얼셀
30462,LG이노텍,솔루엠,엠씨넥스
30463,SK하이닉스,DB하이텍,해성디에스
30464,솔루엠,LG이노텍,삼성전기
30465,SK바이오사이언스,동아쏘시오홀딩스,종근당
30466,LG전자,키움증권,SK아이이테크놀로지
30467,SK하이닉스,LG전자,DB하이텍
30468,DL건설,코오롱글로벌,LX인터내셔널
30469,LG전자,대상,DL건설
30470,LG전자,DL건설,대상
30471,KB금융,LG전자,DL건설
30472,현대글로비스,코웨이,롯데렌탈
30473,DL건설,현대글로비스,LG유플러스
30474,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
30475,LG전자,대상,DB하이텍
30476,SK하이닉스,DB하이텍,해성디에스
30477,DL건설,크래프톤,코오롱글로벌
30478,DL건설,코오롱글로벌,LX인터내셔널
30479,한국토지신탁,SK디앤디,LG전자
30480,에스디바이오센서,다우기술,동원산업
30481,금호석유,롯데정밀화학,효성화학
30482,DL건설,대상,에스디바이오센서
30483,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
30484,LG전자,동아쏘시오홀딩스,SK바이오사이언스
30485,금호석유,롯데정밀화학,유니드
30486,DL건설,코오롱글로벌,LX인터내셔널
30487,동아쏘시오홀딩스,프레스티지바이오파마,종근당
30488,DL건설,LX인터내셔널,코오롱글로벌
30489,SK하이닉스,DB하이텍,해성디에스
30490,DL건설,LX인터내셔널,코오롱글로벌
30491,금호석유,롯데정밀화학,LG전자
30492,SBS,하이브,대상
30493,LG전자,대상,LG디스플레이
30494,LG전자,대상,DL건설
30495,DL건설,SK하이닉스,LG
30496,금호석유,동아쏘시오홀딩스,롯데정밀화학
30497,LG전자,대상,DL건설
30498,대상,크래프톤,CJ제일제당
30499,BGF리테일,GS리테일,이마트
30500,LG전자,대상,LG디스플레이
30501,LG전자,대상,DL건설
30502,일진하이솔루스,현대모비스,한국타이어앤테크놀로지
30503,금호석유,SK아이이테크놀로지,대상
