,1위,2위,3위
20732,에스디바이오센서,다우기술,동원산업
20733,DL건설,LG이노텍,솔루엠
20734,삼성전자,SK하이닉스,금호석유
20735,LG전자,대상,DL건설
20736,LG전자,대상,DL건설
20737,LG전자,대상,에스디바이오센서
20738,코오롱글로벌,LX인터내셔널,LG
20739,LG전자,금호석유,대상
20740,에스디바이오센서,다우기술,동원산업
20741,LG디스플레이,LG전자,SK디스커버리
20742,LG전자,대상,LG디스플레이
20743,금호석유,롯데정밀화학,유니드
20744,SK하이닉스,DB하이텍,해성디에스
20745,LG전자,SK하이닉스,대상
20746,금호석유,롯데정밀화학,유니드
20747,SK하이닉스,DB하이텍,해성디에스
20748,SK하이닉스,해성디에스,한미반도체
20749,LG전자,대상,LG디스플레이
20750,에스디바이오센서,다우기술,동원산업
20751,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
20752,LG디스플레이,DL건설,LG전자
20753,에스디바이오센서,다우기술,동원산업
20754,SK하이닉스,DL건설,DB하이텍
20755,DB하이텍,해성디에스,한미반도체
20756,하이브,SBS,제일기획
20757,LG전자,대상,DL건설
20758,SK하이닉스,에스디바이오센서,LG전자
20759,에스디바이오센서,LG전자,대상
20760,DL건설,코오롱글로벌,LX인터내셔널
20761,금호석유,롯데정밀화학,SK하이닉스
20762,크래프톤,다우기술,LG전자
20763,코웨이,현대글로비스,쿠쿠홈시스
20764,금호석유,롯데정밀화학,유니드
20765,SK하이닉스,LG전자,DB하이텍
20766,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
20767,SK하이닉스,DB하이텍,DL건설
20768,하이브,SBS,제일기획
20769,LG전자,대상,DL건설
20770,LG전자,대상,DL건설
20771,SK하이닉스,DB하이텍,해성디에스
20772,LG전자,BGF리테일,대상
20773,일진하이솔루스,한국타이어앤테크놀로지,한국단자
20774,LG디스플레이,SK하이닉스,LG전자
20775,삼성전자,SK하이닉스,금호석유
20776,LG전자,금호석유,롯데정밀화학
20777,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
20778,크래프톤,다우기술,더블유게임즈
20779,하이브,SBS,제일기획
20780,LG전자,대상,LG디스플레이
20781,DL건설,LX인터내셔널,코오롱글로벌
20782,DL건설,코오롱글로벌,LX인터내셔널
20783,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
20784,현대글로비스,LG디스플레이,LG전자
20785,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
20786,LG이노텍,솔루엠,엠씨넥스
20787,일진하이솔루스,현대모비스,삼성전자
20788,SK하이닉스,LG전자,대상
20789,LG전자,대상,DL건설
20790,에스디바이오센서,다우기술,동원산업
20791,크래프톤,다우기술,더블유게임즈
20792,DL건설,코오롱글로벌,LX인터내셔널
20793,LG이노텍,솔루엠,엠씨넥스
20794,DL건설,코오롱글로벌,LX인터내셔널
20795,SK아이이테크놀로지,삼화콘덴서,대상
20796,LG전자,대상,DL건설
20797,하이브,에스디바이오센서,제일기획
20798,LG전자,DL건설,대상
20799,SK하이닉스,금호석유,LG전자
20800,LG이노텍,솔루엠,엠씨넥스
20801,LG전자,대상,DL건설
20802,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
20803,크래프톤,다우기술,LG이노텍
20804,에스디바이오센서,다우기술,동원산업
20805,금호석유,SK하이닉스,롯데정밀화학
20806,DL건설,코오롱글로벌,LX인터내셔널
20807,크래프톤,SK하이닉스,다우기술
20808,LG이노텍,솔루엠,엠씨넥스
20809,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
20810,DL건설,LX인터내셔널,금호석유
20811,대상,CJ제일제당,동원산업
20812,하이브,SBS,제일기획
20813,SK하이닉스,DB하이텍,해성디에스
20814,금호석유,롯데정밀화학,유니드
20815,LG전자,대상,DL건설
20816,대상,키움증권,LG전자
20817,LG전자,대상,LG디스플레이
20818,하이브,SBS,제일기획
20819,LG이노텍,솔루엠,엠씨넥스
20820,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
20821,DL건설,코오롱글로벌,LX인터내셔널
20822,LG전자,대상,DL건설
20823,에스디바이오센서,프레스티지바이오파마,SK바이오팜
20824,SBS,SK하이닉스,제일기획
20825,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
20826,LG전자,대상,LG디스플레이
20827,에스디바이오센서,다우기술,동원산업
20828,SK이노베이션,GS,SK디스커버리
20829,에스디바이오센서,다우기술,동원산업
20830,LG전자,대상,DL건설
20831,에스디바이오센서,다우기술,동원산업
20832,DL건설,일진하이솔루스,현대모비스
20833,에스디바이오센서,LG전자,대상
20834,하이브,동아쏘시오홀딩스,제일기획
20835,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
20836,금호석유,LG전자,대상
20837,LG전자,SK하이닉스,SK아이이테크놀로지
20838,LG전자,대상,DL건설
20839,DL건설,코오롱글로벌,LX인터내셔널
20840,DL건설,코오롱글로벌,LX인터내셔널
20841,에스디바이오센서,다우기술,동원산업
20842,DL건설,코오롱글로벌,LX인터내셔널
20843,SK하이닉스,LG전자,DB하이텍
20844,LG전자,대상,LG디스플레이
20845,에스디바이오센서,다우기술,동원산업
20846,DL건설,SK바이오사이언스,동아쏘시오홀딩스
20847,LG전자,대상,LG디스플레이
20848,DL건설,대상,에스디바이오센서
20849,금호석유,롯데정밀화학,동아쏘시오홀딩스
20850,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
20851,크래프톤,다우기술,더블유게임즈
20852,LG이노텍,솔루엠,엠씨넥스
20853,에스디바이오센서,크래프톤,다우기술
20854,SBS,하이브,제일기획
20855,크래프톤,대상,SK하이닉스
20856,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
20857,LG이노텍,솔루엠,엠씨넥스
20858,일진하이솔루스,DB하이텍,한국타이어앤테크놀로지
20859,LG전자,대상,LG디스플레이
20860,동아쏘시오홀딩스,프레스티지바이오파마,종근당
20861,금호석유,롯데정밀화학,유니드
20862,금호석유,롯데정밀화학,유니드
20863,LG전자,대상,LG디스플레이
20864,DB하이텍,SK하이닉스,해성디에스
20865,LG전자,대상,DL건설
20866,DL건설,코오롱글로벌,LX인터내셔널
20867,현대모비스,일진하이솔루스,한국타이어앤테크놀로지
20868,삼성전자,SK하이닉스,금호석유
20869,삼성전자,LG디스플레이,LG전자
20870,LG전자,대상,DL건설
20871,SK하이닉스,DB하이텍,해성디에스
20872,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
20873,크래프톤,다우기술,더블유게임즈
20874,삼성전자,SK하이닉스,LG전자
20875,LG전자,대상,삼성전자
20876,LG전자,에스디바이오센서,대상
20877,LG전자,대상,LG디스플레이
20878,LG전자,대상,DL건설
20879,LG전자,대상,DL건설
20880,크래프톤,다우기술,더블유게임즈
20881,엠씨넥스,솔루엠,LG이노텍
20882,SK하이닉스,DB하이텍,LG전자
20883,에스디바이오센서,다우기술,동원산업
20884,DB손해보험,메리츠화재,현대해상
20885,DL건설,LG전자,대상
20886,SK하이닉스,DB하이텍,일진하이솔루스
20887,일진하이솔루스,한국타이어앤테크놀로지,한국단자
20888,금호석유,롯데정밀화학,효성화학
20889,LG전자,대상,DL건설
20890,SK바이오사이언스,SK하이닉스,LG전자
20891,금호석유,롯데정밀화학,유니드
20892,LG전자,엠씨넥스,솔루엠
20893,DL건설,코오롱글로벌,LX인터내셔널
20894,현대글로비스,제주항공,롯데렌탈
20895,LG전자,대상,DL건설
20896,엠씨넥스,솔루엠,LG이노텍
20897,금호석유,롯데정밀화학,유니드
20898,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
20899,DL건설,대상,에스디바이오센서
20900,일진하이솔루스,현대모비스,한국타이어앤테크놀로지
20901,에스디바이오센서,다우기술,동원산업
20902,SK하이닉스,DB하이텍,해성디에스
20903,크래프톤,다우기술,더블유게임즈
20904,에스디바이오센서,다우기술,동원산업
20905,DL건설,코오롱글로벌,LX인터내셔널
20906,현대글로비스,제주항공,롯데렌탈
20907,현대모비스,기아,일진하이솔루스
20908,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
20909,엠씨넥스,솔루엠,LG이노텍
20910,동아쏘시오홀딩스,프레스티지바이오파마,종근당
20911,LG이노텍,솔루엠,엠씨넥스
20912,에스디바이오센서,다우기술,동원산업
20913,LG이노텍,삼성전기,솔루엠
20914,DL건설,대상,에스디바이오센서
20915,LG전자,SK아이이테크놀로지,삼성SDI
20916,BGF리테일,GS리테일,현대홈쇼핑
20917,DL건설,코오롱글로벌,LX인터내셔널
20918,LG전자,대상,LG디스플레이
20919,금호석유,크래프톤,대상
20920,금호석유,유니드,대한유화
20921,에스디바이오센서,다우기술,동원산업
20922,SK바이오사이언스,동아쏘시오홀딩스,SK바이오팜
20923,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
20924,LG전자,대상,DL건설
20925,에스디바이오센서,다우기술,동원산업
20926,DL건설,코오롱글로벌,LX인터내셔널
20927,금호석유,DL건설,롯데정밀화학
20928,LG전자,DL건설,SK아이이테크놀로지
20929,크래프톤,다우기술,더블유게임즈
20930,동아쏘시오홀딩스,프레스티지바이오파마,종근당
20931,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
20932,LG전자,대상,DL건설
20933,DL건설,LX인터내셔널,코오롱글로벌
20934,DB하이텍,해성디에스,LG전자
20935,크래프톤,하이브,SBS
20936,LG이노텍,삼성전기,솔루엠
20937,크래프톤,삼성전자,다우기술
20938,DL건설,코오롱글로벌,LX인터내셔널
20939,DL건설,LG,코오롱글로벌
20940,DL건설,LG,코오롱글로벌
20941,에스디바이오센서,코웨이,쿠쿠홈시스
20942,DL건설,코오롱글로벌,LX인터내셔널
20943,DB손해보험,메리츠화재,현대해상
20944,SK하이닉스,DB하이텍,해성디에스
20945,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
20946,에스디바이오센서,다우기술,동원산업
20947,LG이노텍,삼성전기,엠씨넥스
20948,크래프톤,다우기술,더블유게임즈
20949,LG전자,대상,DL건설
20950,SK하이닉스,금호석유,DB하이텍
20951,SK하이닉스,DB하이텍,해성디에스
20952,동아쏘시오홀딩스,프레스티지바이오파마,서흥
20953,크래프톤,LG전자,SK바이오사이언스
20954,에스디바이오센서,다우기술,동원산업
20955,금호석유,롯데정밀화학,유니드
20956,LG전자,대상,DL건설
20957,에스디바이오센서,BGF리테일,DL건설
20958,DL건설,코오롱글로벌,LX인터내셔널
20959,금호석유,LG전자,LG이노텍
20960,SBS,제일기획,LG헬로비전
20961,대상,CJ제일제당,LG전자
20962,LG전자,대상,DL건설
20963,SK아이이테크놀로지,크래프톤,삼화콘덴서
20964,엠씨넥스,솔루엠,LG이노텍
20965,LG전자,대상,삼성전자
20966,LG전자,대상,LG디스플레이
20967,SK바이오사이언스,동아쏘시오홀딩스,삼성전자
20968,하이브,SBS,제일기획
20969,LG이노텍,DL건설,솔루엠
20970,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
20971,LG전자,대상,DL건설
20972,SK하이닉스,해성디에스,한미반도체
20973,SK하이닉스,LG전자,대상
20974,LG전자,금호석유,롯데정밀화학
20975,에스디바이오센서,다우기술,동원산업
20976,코웨이,쿠쿠홈시스,LG생활건강
20977,LG전자,대상,삼성전자
20978,LG전자,대상,삼성전자
20979,동아쏘시오홀딩스,프레스티지바이오파마,종근당
20980,에스디바이오센서,LG전자,대상
20981,금호석유,롯데정밀화학,유니드
20982,SK하이닉스,LG디스플레이,LG전자
20983,LG전자,대상,삼성전자
20984,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
20985,LG전자,대상,DL건설
20986,DL건설,LG전자,SK바이오사이언스
20987,SK하이닉스,삼성전자,DB하이텍
20988,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
20989,LG전자,대상,DL건설
20990,LG이노텍,솔루엠,엠씨넥스
20991,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
20992,DL건설,코오롱글로벌,LX인터내셔널
20993,에스디바이오센서,다우기술,동원산업
20994,LG이노텍,엠씨넥스,삼성전기
20995,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
20996,LG전자,대상,LG디스플레이
20997,BGF리테일,이마트,현대홈쇼핑
20998,SK하이닉스,삼성전자,DB하이텍
20999,대상,CJ제일제당,동원산업
21000,LG전자,대상,삼성전자
21001,LG전자,대상,DL건설
21002,LG디스플레이,일진하이솔루스,한국타이어앤테크놀로지
21003,일진하이솔루스,현대모비스,기아
21004,DL건설,대상,에스디바이오센서
21005,LG전자,대상,LG디스플레이
21006,SK아이이테크놀로지,코웨이,삼화콘덴서
21007,동아쏘시오홀딩스,프레스티지바이오파마,종근당
21008,DL건설,LX인터내셔널,한일시멘트
21009,LG전자,대상,DL건설
21010,LG전자,대상,삼성전자
21011,LG전자,대상,LG디스플레이
21012,SK가스,한국전력,부산가스
21013,LG전자,DL건설,SK아이이테크놀로지
21014,LG이노텍,솔루엠,엠씨넥스
21015,금호석유,SK하이닉스,SK아이이테크놀로지
21016,SBS,하이브,제일기획
21017,금호석유,롯데정밀화학,유니드
21018,DL건설,코오롱글로벌,LX인터내셔널
21019,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
21020,크래프톤,다우기술,더블유게임즈
21021,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
21022,LG전자,대상,DL건설
21023,에스디바이오센서,동아쏘시오홀딩스,SK하이닉스
21024,엠씨넥스,솔루엠,LG이노텍
21025,현대모비스,기아,일진하이솔루스
21026,일진하이솔루스,한국단자,삼성전자
21027,엠씨넥스,솔루엠,LG이노텍
21028,에스디바이오센서,다우기술,동원산업
21029,LG전자,대상,LG디스플레이
21030,제주항공,롯데렌탈,HMM
21031,DL건설,코오롱글로벌,LX인터내셔널
21032,엠씨넥스,솔루엠,LG이노텍
21033,DL건설,코웨이,코오롱글로벌
21034,키움증권,삼성증권,NH투자증권
21035,에스디바이오센서,다우기술,동원산업
21036,SK하이닉스,LG전자,SBS
21037,크래프톤,DL건설,다우기술
21038,SK아이이테크놀로지,삼화콘덴서,크래프톤
21039,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
21040,현대글로비스,제주항공,롯데렌탈
21041,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
21042,에스디바이오센서,다우기술,동원산업
21043,LG디스플레이,크래프톤,다우기술
21044,DL건설,코오롱글로벌,SK하이닉스
21045,SK하이닉스,삼성전자,해성디에스
21046,LG전자,대상,DL건설
21047,하이브,SBS,제일기획
21048,BGF리테일,LG전자,대상
21049,에스디바이오센서,다우기술,동원산업
21050,LG전자,현대글로비스,제주항공
21051,금호석유,롯데정밀화학,유니드
21052,현대글로비스,HMM,제주항공
21053,SK하이닉스,DB하이텍,해성디에스
21054,DL건설,LX인터내셔널,코오롱글로벌
21055,KB금융,하나금융지주,JB금융지주
21056,LG전자,대상,DL건설
21057,하이브,제일기획,SBS
21058,LG전자,대상,DL건설
21059,SK하이닉스,DB하이텍,해성디에스
21060,DB하이텍,해성디에스,한미반도체
21061,에스디바이오센서,DL건설,코오롱글로벌
21062,금호석유,롯데정밀화학,SK하이닉스
21063,LG전자,대상,DL건설
21064,LG전자,대상,DL건설
21065,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
21066,코웨이,쿠쿠홈시스,한국콜마
21067,하이브,SBS,LG전자
21068,SK하이닉스,DB하이텍,해성디에스
21069,SK가스,한국전력,부산가스
21070,에스디바이오센서,다우기술,동원산업
21071,LG전자,대상,DL건설
21072,DL건설,LG,코오롱글로벌
21073,SK하이닉스,LG전자,SBS
21074,동아쏘시오홀딩스,LG전자,프레스티지바이오파마
21075,DL건설,대상,에스디바이오센서
21076,SK바이오사이언스,동아쏘시오홀딩스,종근당
21077,DL건설,크래프톤,코오롱글로벌
21078,현대글로비스,제주항공,대한항공
21079,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
21080,에스디바이오센서,다우기술,동원산업
21081,DL건설,대상,에스디바이오센서
21082,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
21083,삼성전자,DB하이텍,해성디에스
21084,금호석유,에스디바이오센서,LG전자
21085,LG전자,대상,DL건설
21086,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
21087,동아쏘시오홀딩스,SK바이오팜,종근당
21088,LG이노텍,삼성전기,솔루엠
21089,LG전자,SK하이닉스,SK아이이테크놀로지
21090,DL건설,코오롱글로벌,LG전자
21091,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
21092,현대글로비스,제주항공,롯데렌탈
21093,LG전자,대상,LG디스플레이
21094,SK바이오사이언스,동아쏘시오홀딩스,크래프톤
21095,SK하이닉스,LG전자,대상
21096,BGF리테일,LG전자,대상
21097,DL건설,금호석유,코오롱글로벌
21098,금호석유,롯데정밀화학,유니드
21099,LG전자,대상,DL건설
21100,금호석유,LG이노텍,솔루엠
21101,일진하이솔루스,한국타이어앤테크놀로지,한국단자
21102,동아쏘시오홀딩스,SK바이오팜,종근당
21103,에스디바이오센서,다우기술,동원산업
21104,LG이노텍,솔루엠,엠씨넥스
21105,LG전자,대상,DL건설
21106,에스디바이오센서,다우기술,동원산업
21107,현대글로비스,HMM,제주항공
21108,DB하이텍,SK하이닉스,해성디에스
21109,SK하이닉스,DB하이텍,LG전자
21110,LG이노텍,엠씨넥스,삼성전기
21111,크래프톤,다우기술,더블유게임즈
21112,코웨이,쿠쿠홈시스,한국콜마
21113,LG전자,대상,DL건설
21114,동아쏘시오홀딩스,SK바이오팜,종근당
21115,SK아이이테크놀로지,삼화콘덴서,두산퓨얼셀
21116,LG이노텍,솔루엠,엠씨넥스
21117,현대글로비스,제주항공,한진칼
21118,금호석유,롯데정밀화학,유니드
21119,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
21120,DB하이텍,해성디에스,한미반도체
21121,DL건설,코오롱글로벌,LX인터내셔널
21122,대상,동원산업,CJ제일제당
21123,대상,CJ제일제당,동원산업
21124,DL건설,LG,코오롱글로벌
21125,하이브,제일기획,SBS
21126,SK하이닉스,DB하이텍,해성디에스
21127,에스디바이오센서,다우기술,동원산업
21128,에스디바이오센서,다우기술,동원산업
21129,DL건설,에스디바이오센서,코오롱글로벌
21130,동아쏘시오홀딩스,프레스티지바이오파마,종근당
21131,LG전자,대상,삼성전자
21132,LG전자,대상,LG디스플레이
21133,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
21134,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
21135,DL건설,대상,에스디바이오센서
21136,크래프톤,엔씨소프트,더블유게임즈
21137,BGF리테일,GS리테일,이마트
21138,LG전자,대상,LG디스플레이
21139,LG전자,대상,삼성전자
21140,LG전자,대상,삼성전자
21141,금호석유,롯데정밀화학,유니드
21142,SK하이닉스,DB하이텍,해성디에스
21143,금호석유,SK하이닉스,롯데정밀화학
21144,LG전자,대상,DL건설
21145,일진하이솔루스,한국타이어앤테크놀로지,한국단자
21146,SK하이닉스,DB하이텍,해성디에스
21147,DL건설,코오롱글로벌,LG전자
21148,에스디바이오센서,다우기술,동원산업
21149,금호석유,롯데정밀화학,유니드
21150,에스디바이오센서,다우기술,동원산업
21151,SK하이닉스,LG전자,대상
21152,LG디스플레이,대상,키움증권
21153,SK하이닉스,DB하이텍,LG전자
21154,코웨이,쿠쿠홈시스,한국콜마
21155,LG전자,대상,DL건설
21156,LG전자,SK하이닉스,대상
21157,에스디바이오센서,LG전자,덴티움
21158,에스디바이오센서,다우기술,동원산업
21159,LG전자,대상,삼성전자
21160,에스디바이오센서,LG전자,코웨이
21161,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
21162,SK하이닉스,BGF리테일,DB하이텍
21163,DL건설,LX인터내셔널,동아쏘시오홀딩스
21164,DL건설,LX인터내셔널,코오롱글로벌
21165,SK하이닉스,DB하이텍,해성디에스
21166,LG전자,대상,DL건설
21167,SK하이닉스,DB하이텍,해성디에스
21168,금호석유,롯데정밀화학,유니드
21169,LG전자,대상,DL건설
21170,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
21171,에스디바이오센서,LG전자,대상
21172,삼성전자,SK하이닉스,크래프톤
21173,DL건설,코오롱글로벌,LX인터내셔널
21174,LG전자,대상,LG디스플레이
21175,현대글로비스,제주항공,대한항공
21176,하이브,SK하이닉스,SBS
21177,SBS,하이브,LG전자
21178,SBS,하이브,제일기획
21179,DL건설,대상,에스디바이오센서
21180,DL건설,LX인터내셔널,코오롱글로벌
21181,하이브,SBS,제일기획
21182,에스디바이오센서,다우기술,동원산업
21183,LG전자,대상,DL건설
21184,에스디바이오센서,다우기술,동원산업
21185,금호석유,롯데정밀화학,유니드
21186,동아쏘시오홀딩스,프레스티지바이오파마,종근당
21187,LG전자,DL건설,대상
21188,대상,금호석유,동원산업
21189,SK하이닉스,DB하이텍,LG전자
21190,에스디바이오센서,다우기술,동원산업
21191,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
21192,LG디스플레이,LG전자,대상
21193,금호석유,롯데정밀화학,유니드
21194,에스디바이오센서,다우기술,동원산업
21195,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
21196,DB하이텍,해성디에스,한미반도체
21197,SK하이닉스,금호석유,LG전자
21198,금호석유,롯데정밀화학,유니드
21199,금호석유,롯데정밀화학,유니드
21200,동아쏘시오홀딩스,프레스티지바이오파마,종근당
21201,LG전자,대상,DL건설
21202,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
21203,대상,CJ제일제당,동원산업
21204,삼성전자,SK하이닉스,대상
21205,에스디바이오센서,다우기술,동원산업
21206,LG전자,하나투어,대상
21207,LG전자,대상,DL건설
21208,금호석유,LG디스플레이,롯데정밀화학
21209,SK하이닉스,LG전자,대상
21210,SK아이이테크놀로지,삼화콘덴서,삼성SDI
21211,키움증권,삼성증권,SK가스
21212,LG유플러스,KT,SK텔레콤
21213,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
21214,에스디바이오센서,다우기술,동원산업
21215,LG전자,대상,삼성전자
21216,DL건설,금호석유,LX인터내셔널
21217,금호석유,유니드,효성화학
21218,에스디바이오센서,다우기술,동원산업
21219,엠씨넥스,솔루엠,LG이노텍
21220,동아쏘시오홀딩스,SK바이오팜,종근당
21221,LG전자,SK바이오사이언스,동아쏘시오홀딩스
21222,LG전자,대상,DL건설
21223,금호석유,SK바이오사이언스,동아쏘시오홀딩스
21224,DL건설,코오롱글로벌,LX인터내셔널
21225,KT,SK텔레콤,크래프톤
21226,LG전자,대상,DL건설
21227,금호석유,현대글로비스,제주항공
21228,SK하이닉스,삼성전자,DB하이텍
21229,금호석유,롯데정밀화학,유니드
21230,LG전자,대상,삼성전자
21231,SK바이오사이언스,동아쏘시오홀딩스,금호석유
21232,금호석유,롯데정밀화학,하이브
21233,SK하이닉스,DL건설,코오롱글로벌
21234,LG전자,대상,삼성전자
21235,LG전자,대상,DL건설
21236,DL건설,코오롱글로벌,LX인터내셔널
21237,에스디바이오센서,다우기술,동원산업
21238,대상,SK텔레콤,KT
21239,LG전자,대상,DL건설
21240,DL건설,SK바이오사이언스,동아쏘시오홀딩스
21241,코웨이,쿠쿠홈시스,한국콜마
21242,LG전자,대상,DL건설
21243,LG전자,LG이노텍,솔루엠
21244,LG이노텍,삼성전기,솔루엠
21245,키움증권,삼성증권,LG전자
21246,BGF리테일,GS리테일,금호석유
21247,금호석유,롯데정밀화학,효성화학
21248,코웨이,쿠쿠홈시스,한국콜마
21249,LG이노텍,솔루엠,엠씨넥스
21250,DB하이텍,해성디에스,한미반도체
21251,LG유플러스,SK텔레콤,KT
21252,LG전자,대상,DL건설
21253,에스디바이오센서,다우기술,동원산업
21254,크래프톤,다우기술,더블유게임즈
21255,SK바이오사이언스,동아쏘시오홀딩스,SK바이오팜
21256,동아쏘시오홀딩스,프레스티지바이오파마,SK바이오팜
21257,크래프톤,다우기술,더블유게임즈
21258,크래프톤,다우기술,더블유게임즈
21259,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
21260,일진하이솔루스,현대모비스,한국타이어앤테크놀로지
21261,크래프톤,다우기술,더블유게임즈
21262,크래프톤,LG전자,SK하이닉스
21263,엠씨넥스,솔루엠,LG이노텍
21264,현대글로비스,제주항공,금호석유
21265,LG전자,대상,LG디스플레이
21266,SK하이닉스,DB하이텍,해성디에스
21267,SK하이닉스,크래프톤,현대글로비스
21268,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
21269,동아쏘시오홀딩스,BGF리테일,SK바이오사이언스
21270,에스디바이오센서,다우기술,동원산업
21271,DL건설,LX인터내셔널,코오롱글로벌
21272,삼성전자,SK하이닉스,DB하이텍
21273,에스디바이오센서,LG전자,대상
21274,동아쏘시오홀딩스,SK바이오팜,종근당
21275,LG전자,크래프톤,금호석유
21276,LG전자,대상,LG디스플레이
21277,에스디바이오센서,다우기술,동원산업
21278,LG전자,대상,삼성전자
21279,동아쏘시오홀딩스,SK하이닉스,SK바이오사이언스
21280,LG전자,SK하이닉스,대상
21281,LG전자,삼화콘덴서,삼성SDI
21282,LG디스플레이,LG전자,대상
21283,LG전자,대상,LG디스플레이
21284,DB하이텍,해성디에스,한미반도체
21285,금호석유,롯데정밀화학,유니드
21286,DL건설,LG전자,LG
21287,금호석유,롯데정밀화학,LG전자
21288,SK하이닉스,DB하이텍,해성디에스
21289,삼성전자,SK하이닉스,DB하이텍
21290,크래프톤,다우기술,더블유게임즈
21291,LG전자,DB하이텍,대상
21292,에스디바이오센서,다우기술,동원산업
21293,DL건설,SK하이닉스,코오롱글로벌
21294,SK아이이테크놀로지,삼화콘덴서,대상
21295,금호석유,롯데정밀화학,유니드
21296,LG이노텍,LG전자,솔루엠
21297,LG전자,대상,DL건설
21298,LG전자,대상,DL건설
21299,대상,CJ제일제당,동원산업
21300,SK바이오사이언스,DL건설,동아쏘시오홀딩스
21301,SK하이닉스,해성디에스,LG전자
21302,SK디스커버리,SK이노베이션,GS
21303,금호석유,롯데정밀화학,유니드
21304,DL건설,LX인터내셔널,코오롱글로벌
21305,SK하이닉스,DB하이텍,해성디에스
21306,대상,동원산업,크래프톤
21307,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
21308,SK하이닉스,DB하이텍,해성디에스
21309,LG전자,대상,DL건설
21310,에스디바이오센서,LG전자,LG이노텍
21311,LG전자,대상,DL건설
21312,LG전자,대상,LG디스플레이
21313,LG전자,대상,DL건설
21314,LG전자,대상,LG디스플레이
21315,금호석유,롯데정밀화학,효성화학
21316,SK하이닉스,DB하이텍,해성디에스
21317,에스원,NICE,LG전자
21318,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
21319,SK하이닉스,DB하이텍,해성디에스
21320,DL건설,LX인터내셔널,코오롱글로벌
21321,LG전자,대상,삼성전자
21322,DL건설,일진하이솔루스,LX인터내셔널
21323,DL건설,LX인터내셔널,코오롱글로벌
21324,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
21325,코웨이,쿠쿠홈시스,한국콜마
21326,DL건설,대상,에스디바이오센서
21327,KB금융,하나금융지주,JB금융지주
21328,에스디바이오센서,다우기술,동원산업
21329,에스디바이오센서,LG전자,동아쏘시오홀딩스
21330,LG전자,금호석유,대상
21331,SK이노베이션,GS,LG전자
21332,DB하이텍,해성디에스,한미반도체
21333,대상,금호석유,SK바이오사이언스
21334,하이브,SBS,제일기획
21335,LG전자,대상,DL건설
21336,코웨이,쿠쿠홈시스,한국콜마
21337,금호석유,롯데정밀화학,유니드
21338,금호석유,롯데정밀화학,효성화학
