,1위,2위,3위
22938,LG전자,대상,LG디스플레이
22939,에스디바이오센서,다우기술,동원산업
22940,에스디바이오센서,다우기술,동원산업
22941,일진하이솔루스,현대모비스,기아
22942,DL건설,코오롱글로벌,LX인터내셔널
22943,SK하이닉스,DB하이텍,해성디에스
22944,LG유플러스,KT,대상
22945,동아쏘시오홀딩스,SK바이오팜,셀트리온
22946,LG전자,대상,DL건설
22947,SK하이닉스,DB하이텍,해성디에스
22948,LG이노텍,LG전자,대상
22949,DL건설,코오롱글로벌,LX인터내셔널
22950,LG전자,대상,LG디스플레이
22951,LG전자,대상,삼성전자
22952,LG전자,대상,DL건설
22953,대상,CJ제일제당,동원산업
22954,LG전자,대상,삼성전자
22955,금호석유,롯데정밀화학,DL건설
22956,LG전자,대상,일진하이솔루스
22957,삼성전자,SK하이닉스,DB하이텍
22958,SK하이닉스,DB하이텍,해성디에스
22959,에스디바이오센서,다우기술,동원산업
22960,금호석유,롯데정밀화학,유니드
22961,삼성전자,DB하이텍,LG전자
22962,금호석유,롯데정밀화학,유니드
22963,LG전자,LG이노텍,대상
22964,일진하이솔루스,현대모비스,기아
22965,현대글로비스,제주항공,롯데렌탈
22966,LG디스플레이,DL건설,대상
22967,LG이노텍,솔루엠,엠씨넥스
22968,하이브,제일기획,LG헬로비전
22969,삼성전자,SK하이닉스,BGF리테일
22970,LG전자,대상,삼성전자
22971,LG전자,삼성SDI,삼화콘덴서
22972,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
22973,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
22974,에스디바이오센서,다우기술,동원산업
22975,삼성전자,SK하이닉스,LG디스플레이
22976,LG이노텍,솔루엠,엠씨넥스
22977,금호석유,롯데정밀화학,유니드
22978,SK디스커버리,GS,S-Oil
22979,DB하이텍,SK하이닉스,해성디에스
22980,크래프톤,다우기술,더블유게임즈
22981,SK하이닉스,DB하이텍,해성디에스
22982,LG전자,DL건설,크래프톤
22983,에스디바이오센서,다우기술,동원산업
22984,동아쏘시오홀딩스,프레스티지바이오파마,종근당
22985,크래프톤,다우기술,더블유게임즈
22986,하이브,제일기획,SBS
22987,엠씨넥스,솔루엠,LG이노텍
22988,LG전자,대상,DL건설
22989,DL건설,코오롱글로벌,LX인터내셔널
22990,키움증권,하이브,DL건설
22991,DL건설,코오롱글로벌,LX인터내셔널
22992,SK하이닉스,DL건설,LG전자
22993,SK하이닉스,BGF리테일,LG전자
22994,DL건설,LG,코오롱글로벌
22995,에스디바이오센서,다우기술,동원산업
22996,에스디바이오센서,DL건설,LG전자
22997,LG전자,대상,DL건설
22998,대상,CJ제일제당,동원산업
22999,우리종금,DL건설,대상
23000,DB손해보험,LG전자,메리츠화재
23001,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
23002,하이브,SBS,제일기획
23003,LG유플러스,KT,LG전자
23004,LG전자,대상,DL건설
23005,LG전자,대상,DL건설
23006,엠씨넥스,솔루엠,LG이노텍
23007,LG전자,대상,LG디스플레이
23008,에스디바이오센서,동아쏘시오홀딩스,SK바이오사이언스
23009,한국토지신탁,하나투어,GKL
23010,LG전자,대상,DL건설
23011,LG전자,대상,DL건설
23012,동아쏘시오홀딩스,SK바이오팜,종근당
23013,크래프톤,다우기술,더블유게임즈
23014,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
23015,SK바이오사이언스,동아쏘시오홀딩스,LG전자
23016,LG전자,대상,DL건설
23017,LG이노텍,솔루엠,엠씨넥스
23018,LG전자,대상,LG디스플레이
23019,삼성전자,SK하이닉스,LG전자
23020,SK하이닉스,LG이노텍,솔루엠
23021,에스디바이오센서,다우기술,동원산업
23022,동아쏘시오홀딩스,에스디바이오센서,SK바이오사이언스
23023,DL건설,코오롱글로벌,LX인터내셔널
23024,금호석유,롯데정밀화학,LG전자
23025,동아쏘시오홀딩스,크래프톤,프레스티지바이오파마
23026,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
23027,LG전자,대상,DL건설
23028,LG전자,대상,DL건설
23029,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
23030,에스디바이오센서,다우기술,동원산업
23031,에스디바이오센서,다우기술,동원산업
23032,크래프톤,다우기술,LG이노텍
23033,DL건설,LG,코오롱글로벌
23034,현대글로비스,SK하이닉스,LG전자
23035,DL건설,코오롱글로벌,LX인터내셔널
23036,LG전자,대상,DL건설
23037,금호석유,롯데정밀화학,DL건설
23038,코웨이,쿠쿠홈시스,한국콜마
23039,LG전자,대상,DL건설
23040,DL건설,SK바이오사이언스,동아쏘시오홀딩스
23041,SK하이닉스,BGF리테일,GS리테일
23042,SK하이닉스,DB하이텍,LG전자
23043,LG전자,대상,DL건설
23044,LG전자,SK바이오사이언스,대상
23045,일진하이솔루스,한국타이어앤테크놀로지,한국단자
23046,LG전자,대상,DL건설
23047,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
23048,일진하이솔루스,대상,기아
23049,하이브,SBS,제일기획
23050,크래프톤,코웨이,다우기술
23051,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
23052,DL건설,LG,코오롱글로벌
23053,LG이노텍,솔루엠,엠씨넥스
23054,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
23055,금호석유,LG전자,대상
23056,동아쏘시오홀딩스,프레스티지바이오파마,종근당
23057,일진하이솔루스,현대모비스,LG전자
23058,DB하이텍,대상,해성디에스
23059,DL건설,SK하이닉스,코오롱글로벌
23060,크래프톤,코오롱글로벌,LG전자
23061,금호석유,SK바이오사이언스,동아쏘시오홀딩스
23062,에스디바이오센서,다우기술,동원산업
23063,LG전자,대상,삼성전자
23064,크래프톤,다우기술,더블유게임즈
23065,동아쏘시오홀딩스,SK바이오팜,셀트리온
23066,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
23067,SK하이닉스,삼성전자,DB하이텍
23068,DL건설,코오롱글로벌,LX인터내셔널
23069,DL건설,LX인터내셔널,코오롱글로벌
23070,금호석유,롯데정밀화학,효성화학
23071,LG전자,대상,DL건설
23072,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
23073,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
23074,LG이노텍,LG전자,대상
23075,SK하이닉스,DB하이텍,해성디에스
23076,DB하이텍,해성디에스,LG전자
23077,금호석유,롯데정밀화학,유니드
23078,동아쏘시오홀딩스,프레스티지바이오파마,종근당
23079,대상,DL건설,크래프톤
23080,LG전자,대상,LG디스플레이
23081,SK하이닉스,DB하이텍,해성디에스
23082,SK하이닉스,DB하이텍,해성디에스
23083,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
23084,LG전자,대상,DL건설
23085,현대글로비스,제주항공,롯데렌탈
23086,금호석유,DL건설,LG전자
23087,LG전자,대상,LG디스플레이
23088,LG전자,대상,DL건설
23089,동아쏘시오홀딩스,프레스티지바이오파마,종근당
23090,DL건설,대상,에스디바이오센서
23091,DB하이텍,SK하이닉스,해성디에스
23092,하이브,제일기획,SBS
23093,LG전자,대상,삼성전자
23094,LG이노텍,동아쏘시오홀딩스,솔루엠
23095,BGF리테일,이마트,현대홈쇼핑
23096,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
23097,해성디에스,한미반도체,대상
23098,LG이노텍,솔루엠,엠씨넥스
23099,LG전자,대상,LG디스플레이
23100,LG전자,대상,DL건설
23101,에스디바이오센서,다우기술,동원산업
23102,금호석유,LG전자,DL건설
23103,LG전자,대상,삼성전자
23104,현대글로비스,제주항공,한진칼
23105,SK하이닉스,BGF리테일,DB하이텍
23106,LG전자,대상,DL건설
23107,현대글로비스,제주항공,롯데렌탈
23108,LG전자,대상,삼성전자
23109,에스디바이오센서,DL건설,LG전자
23110,SK하이닉스,DB하이텍,해성디에스
23111,LG전자,대상,삼성전자
23112,금호석유,SK바이오사이언스,동아쏘시오홀딩스
23113,동아쏘시오홀딩스,프레스티지바이오파마,종근당
23114,SK하이닉스,크래프톤,DB하이텍
23115,에스디바이오센서,LG전자,대상
23116,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
23117,LG전자,대상,DL건설
23118,SK가스,부산가스,동아쏘시오홀딩스
23119,에스디바이오센서,LG전자,대상
23120,LG전자,대상,DL건설
23121,DL건설,코오롱글로벌,LX인터내셔널
23122,LG전자,대상,DL건설
23123,에스디바이오센서,다우기술,동원산업
23124,LG전자,대상,DL건설
23125,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
23126,동아쏘시오홀딩스,SK바이오사이언스,종근당
23127,DL건설,코오롱글로벌,LX인터내셔널
23128,우리종금,LG전자,대상
23129,일진하이솔루스,기아,한국타이어앤테크놀로지
23130,LG전자,대상,DL건설
23131,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
23132,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
23133,SK하이닉스,DB하이텍,해성디에스
23134,LG전자,대상,LG디스플레이
23135,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
23136,금호석유,롯데정밀화학,유니드
23137,코웨이,쿠쿠홈시스,한국콜마
23138,LG전자,대상,DL건설
23139,SK하이닉스,DB하이텍,해성디에스
23140,에스디바이오센서,다우기술,동원산업
23141,삼성전자,DB하이텍,해성디에스
23142,에스디바이오센서,다우기술,동원산업
23143,LG전자,대상,DL건설
23144,DL건설,대상,에스디바이오센서
23145,LG전자,대상,DL건설
23146,SK하이닉스,DB하이텍,해성디에스
23147,SK바이오사이언스,동아쏘시오홀딩스,SK바이오팜
23148,SK바이오사이언스,동아쏘시오홀딩스,크래프톤
23149,DL건설,코오롱글로벌,LX인터내셔널
23150,에스디바이오센서,다우기술,동원산업
23151,LG전자,대상,DL건설
23152,LG이노텍,솔루엠,엠씨넥스
23153,에스디바이오센서,다우기술,동원산업
23154,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
23155,DL건설,LX인터내셔널,코오롱글로벌
23156,금호석유,롯데정밀화학,LG이노텍
23157,삼성전자,SK하이닉스,SK가스
23158,금호석유,SK하이닉스,롯데정밀화학
23159,SK하이닉스,크래프톤,DB하이텍
23160,DL건설,코오롱글로벌,LX인터내셔널
23161,크래프톤,LG전자,다우기술
23162,LG전자,대상,DL건설
23163,에스디바이오센서,다우기술,동원산업
23164,DB하이텍,해성디에스,대상
23165,금호석유,DL건설,롯데정밀화학
23166,LG전자,SK아이이테크놀로지,삼화콘덴서
23167,금호석유,LG전자,대상
23168,현대글로비스,제주항공,한진칼
23169,SK하이닉스,DB하이텍,해성디에스
23170,동아쏘시오홀딩스,SK바이오팜,종근당
23171,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
23172,크래프톤,다우기술,더블유게임즈
23173,LG전자,대상,DL건설
23174,LG전자,대상,삼성전자
23175,대상,DL건설,크래프톤
23176,DL건설,LX인터내셔널,코오롱글로벌
23177,크래프톤,다우기술,더블유게임즈
23178,LG전자,대상,LG디스플레이
23179,DL건설,대상,에스디바이오센서
23180,현대글로비스,제주항공,롯데렌탈
23181,대상,DL건설,크래프톤
23182,크래프톤,다우기술,더블유게임즈
23183,SK하이닉스,DB하이텍,해성디에스
23184,LG전자,SK아이이테크놀로지,삼화콘덴서
23185,DL건설,하이브,SBS
23186,동아쏘시오홀딩스,SK바이오팜,셀트리온
23187,일진하이솔루스,한국타이어앤테크놀로지,한국단자
23188,LG전자,대상,삼성전자
23189,금호석유,롯데정밀화학,LG전자
23190,LG이노텍,삼성전기,솔루엠
23191,DB손해보험,메리츠화재,LG전자
23192,DL건설,LX인터내셔널,코오롱글로벌
23193,DL건설,코오롱글로벌,LX인터내셔널
23194,크래프톤,다우기술,더블유게임즈
23195,BGF리테일,GS리테일,현대홈쇼핑
23196,DL건설,대상,에스디바이오센서
23197,SK바이오사이언스,동아쏘시오홀딩스,종근당
23198,하이브,SBS,제일기획
23199,DL건설,대상,에스디바이오센서
23200,SBS,하이브,제일기획
23201,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
23202,동아쏘시오홀딩스,SK바이오팜,셀트리온
23203,하이브,SBS,제일기획
23204,코웨이,쿠쿠홈시스,한국콜마
23205,LG전자,대상,DL건설
23206,DL건설,LG,코오롱글로벌
23207,LG전자,대상,DL건설
23208,BGF리테일,GS리테일,이마트
23209,LG전자,대상,DL건설
23210,금호석유,롯데정밀화학,유니드
23211,현대글로비스,제주항공,롯데렌탈
23212,LG전자,현대글로비스,HMM
23213,LG전자,대상,DL건설
23214,에스디바이오센서,다우기술,동원산업
23215,LG이노텍,솔루엠,엠씨넥스
23216,SK아이이테크놀로지,삼화콘덴서,삼성SDI
23217,금호석유,롯데정밀화학,유니드
23218,동아쏘시오홀딩스,프레스티지바이오파마,종근당
23219,삼성전자,SK하이닉스,LG디스플레이
23220,크래프톤,다우기술,DL건설
23221,DL건설,코오롱글로벌,LX인터내셔널
23222,삼성전자,SK하이닉스,DB하이텍
23223,SK바이오사이언스,동아쏘시오홀딩스,LG전자
23224,삼성전자,SK하이닉스,동아쏘시오홀딩스
23225,LG전자,대상,삼성전자
23226,금호석유,유니드,효성화학
23227,DL건설,LX인터내셔널,코오롱글로벌
23228,삼성전자,SK하이닉스,DB하이텍
23229,SK하이닉스,대상,DB하이텍
23230,에스디바이오센서,솔루엠,엠씨넥스
23231,LG전자,대상,삼성전자
23232,LG이노텍,하이브,LG전자
23233,LG전자,SK하이닉스,금호석유
23234,DL건설,LG전자,대상
23235,DL건설,코오롱글로벌,LX인터내셔널
23236,현대글로비스,LG전자,대상
23237,LG전자,대상,삼성전자
23238,에스디바이오센서,다우기술,동원산업
23239,대상,CJ제일제당,KT&G
23240,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
23241,LG전자,에스디바이오센서,대상
23242,LG전자,대상,DL건설
23243,LG전자,대상,DL건설
23244,LG전자,대상,삼성전자
23245,SK하이닉스,DB하이텍,크래프톤
23246,LG전자,대상,DL건설
23247,DL건설,코오롱글로벌,LX인터내셔널
23248,DL건설,SK하이닉스,LG
23249,LG전자,SK하이닉스,대상
23250,SK하이닉스,에스디바이오센서,일진하이솔루스
23251,DB하이텍,해성디에스,한미반도체
23252,DL건설,코오롱글로벌,LX인터내셔널
23253,DL건설,대상,에스디바이오센서
23254,일진하이솔루스,현대모비스,한국타이어앤테크놀로지
23255,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
23256,에스디바이오센서,다우기술,동원산업
23257,크래프톤,다우기술,더블유게임즈
23258,DL건설,LG이노텍,LG전자
23259,에스디바이오센서,다우기술,동원산업
23260,대상,LG전자,SBS
23261,SK하이닉스,DB하이텍,해성디에스
23262,LG전자,대상,삼성전자
23263,LG전자,대상,삼성전자
23264,LG이노텍,솔루엠,엠씨넥스
23265,DL건설,대상,에스디바이오센서
23266,DL건설,코오롱글로벌,LX인터내셔널
23267,현대글로비스,제주항공,롯데렌탈
23268,LG전자,대상,DL건설
23269,크래프톤,다우기술,엔씨소프트
23270,LG전자,대상,삼성전자
23271,금호석유,LG이노텍,LG전자
23272,LG전자,대상,LG디스플레이
23273,금호석유,롯데정밀화학,LG전자
23274,LG전자,대상,DL건설
23275,LG전자,대상,삼성전자
23276,코웨이,쿠쿠홈시스,한국콜마
23277,금호석유,롯데정밀화학,유니드
23278,LG전자,SK아이이테크놀로지,삼화콘덴서
23279,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
23280,LG전자,대상,현대글로비스
23281,삼성전자,SK하이닉스,SK바이오사이언스
23282,금호석유,롯데정밀화학,유니드
23283,대상,SBS,하이브
23284,LG전자,대상,LG디스플레이
23285,금호석유,롯데정밀화학,유니드
23286,에스디바이오센서,다우기술,동원산업
23287,하이브,SBS,제일기획
23288,LG디스플레이,일진하이솔루스,LG전자
23289,SK하이닉스,동아쏘시오홀딩스,현대글로비스
23290,DL건설,LG,코오롱글로벌
23291,SK하이닉스,DB하이텍,해성디에스
23292,DL건설,대상,에스디바이오센서
23293,DL건설,코오롱글로벌,LX인터내셔널
23294,SK하이닉스,DB하이텍,금호석유
23295,LG전자,대상,삼성전자
23296,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
23297,현대글로비스,제주항공,롯데렌탈
23298,SK하이닉스,DL건설,DB하이텍
23299,LG전자,대상,DL건설
23300,LG전자,대상,삼성전자
23301,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
23302,엠씨넥스,솔루엠,LG이노텍
23303,엠씨넥스,솔루엠,LG이노텍
23304,LG전자,대상,DB하이텍
23305,삼성전자,SK하이닉스,DB하이텍
23306,DL건설,LG,코오롱글로벌
23307,에스디바이오센서,LG전자,덴티움
23308,엠씨넥스,솔루엠,LG이노텍
23309,일진하이솔루스,LG전자,현대모비스
23310,DL건설,대상,에스디바이오센서
23311,크래프톤,다우기술,더블유게임즈
23312,크래프톤,다우기술,더블유게임즈
23313,크래프톤,다우기술,SK바이오사이언스
23314,LG이노텍,삼성전기,솔루엠
23315,현대글로비스,제주항공,롯데렌탈
23316,DL건설,LX인터내셔널,코오롱글로벌
23317,SK하이닉스,LG전자,대상
23318,LG전자,대상,삼성전자
23319,동아쏘시오홀딩스,금호석유,SK바이오사이언스
23320,LG전자,대상,DL건설
23321,LG전자,대상,DL건설
23322,LG이노텍,코웨이,솔루엠
23323,현대글로비스,제주항공,롯데렌탈
23324,LG전자,대상,DL건설
23325,DL건설,코오롱글로벌,LX인터내셔널
23326,LG전자,대상,DL건설
23327,LG전자,SK아이이테크놀로지,삼화콘덴서
23328,크래프톤,삼성전자,LG전자
23329,LG전자,대상,LG디스플레이
23330,DB하이텍,해성디에스,한미반도체
23331,DL건설,코오롱글로벌,LX인터내셔널
23332,대상,DL건설,크래프톤
23333,코웨이,LG생활건강,한국콜마
23334,삼성전자,DB하이텍,DL건설
23335,동아쏘시오홀딩스,SK바이오팜,종근당
23336,SK바이오사이언스,동아쏘시오홀딩스,LG전자
23337,BGF리테일,GS리테일,현대홈쇼핑
23338,LG전자,SK아이이테크놀로지,대상
23339,DL건설,LG전자,LX인터내셔널
23340,SK하이닉스,삼성전자,DB하이텍
23341,LG전자,대상,DL건설
23342,동아쏘시오홀딩스,프레스티지바이오파마,종근당
23343,LG전자,대상,LG디스플레이
23344,크래프톤,LG이노텍,다우기술
23345,LG전자,대상,LG디스플레이
23346,일진하이솔루스,현대모비스,기아
23347,SK디스커버리,코웨이,쿠쿠홈시스
23348,LG전자,대상,DL건설
23349,대상,DL건설,크래프톤
23350,엠씨넥스,솔루엠,LG이노텍
23351,LG전자,대상,DL건설
23352,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
23353,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
23354,LG전자,대상,LG디스플레이
23355,KB금융,하나금융지주,JB금융지주
23356,에스디바이오센서,LG전자,하이브
23357,금호석유,롯데정밀화학,유니드
23358,코웨이,쿠쿠홈시스,한국콜마
23359,LG전자,크래프톤,대상
23360,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
23361,SK아이이테크놀로지,삼화콘덴서,삼성SDI
23362,현대글로비스,제주항공,롯데렌탈
23363,DL건설,코오롱글로벌,LX인터내셔널
23364,에스디바이오센서,다우기술,동원산업
23365,하이브,SBS,제일기획
23366,SK하이닉스,DB하이텍,해성디에스
23367,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
23368,크래프톤,LG전자,현대모비스
23369,LG전자,SK아이이테크놀로지,삼화콘덴서
23370,크래프톤,다우기술,더블유게임즈
23371,SK하이닉스,LG전자,BGF리테일
23372,크래프톤,다우기술,더블유게임즈
23373,에스디바이오센서,다우기술,동원산업
23374,SK하이닉스,DB하이텍,해성디에스
23375,LG전자,대상,LG디스플레이
23376,SK하이닉스,DB하이텍,해성디에스
23377,LG전자,대상,DL건설
23378,SK하이닉스,삼성전자,DB하이텍
23379,SK하이닉스,DL건설,코오롱글로벌
23380,크래프톤,다우기술,더블유게임즈
23381,SK하이닉스,DB하이텍,해성디에스
23382,LG전자,대상,LG디스플레이
23383,대상,CJ제일제당,LG전자
23384,DL건설,LG,코오롱글로벌
23385,대상,CJ제일제당,동원산업
23386,동아쏘시오홀딩스,프레스티지바이오파마,종근당
23387,엠씨넥스,솔루엠,LG이노텍
23388,DL건설,대상,에스디바이오센서
23389,DB하이텍,해성디에스,한미반도체
23390,금호석유,롯데정밀화학,효성화학
23391,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
23392,LG전자,대상,삼성전자
23393,동아쏘시오홀딩스,프레스티지바이오파마,서흥
23394,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
23395,금호석유,롯데정밀화학,유니드
23396,에스디바이오센서,다우기술,동원산업
23397,금호석유,LG전자,롯데정밀화학
23398,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
23399,SK하이닉스,DB하이텍,해성디에스
23400,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
23401,우리종금,삼성카드,LG전자
23402,동아쏘시오홀딩스,SK바이오팜,종근당
23403,DL건설,대상,에스디바이오센서
23404,에스디바이오센서,다우기술,동원산업
23405,에스디바이오센서,LG전자,대상
23406,엠씨넥스,솔루엠,LG이노텍
23407,SK디스커버리,S-Oil,GS
23408,금호석유,LG이노텍,롯데정밀화학
23409,LG전자,대상,DL건설
23410,LG이노텍,솔루엠,엠씨넥스
23411,대상,DL건설,코오롱글로벌
23412,LG전자,대상,LG디스플레이
23413,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
23414,DL건설,코오롱글로벌,LX인터내셔널
23415,LG전자,대상,삼성전자
23416,크래프톤,다우기술,더블유게임즈
23417,코웨이,쿠쿠홈시스,쿠쿠홀딩스
23418,동아쏘시오홀딩스,SK바이오팜,종근당
23419,DL건설,LX인터내셔널,코웨이
23420,SK하이닉스,LG전자,대상
23421,금호석유,롯데정밀화학,효성화학
23422,에스디바이오센서,다우기술,동원산업
23423,LG전자,대상,LG디스플레이
23424,DL건설,LX인터내셔널,코오롱글로벌
23425,SK하이닉스,LG전자,DB하이텍
23426,DB하이텍,해성디에스,한미반도체
23427,LG전자,대상,LG디스플레이
23428,DL건설,동아쏘시오홀딩스,프레스티지바이오파마
23429,동아쏘시오홀딩스,SK바이오팜,종근당
23430,LG전자,대상,삼성전자
23431,LG전자,대상,DL건설
23432,LG전자,대상,DL건설
23433,DB하이텍,해성디에스,LG전자
23434,삼성전자,LG전자,대상
23435,DL건설,코오롱글로벌,LX인터내셔널
23436,SK하이닉스,SK바이오사이언스,동아쏘시오홀딩스
23437,LG전자,대상,LG디스플레이
23438,SK하이닉스,DB하이텍,해성디에스
23439,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
23440,DL건설,코오롱글로벌,LX인터내셔널
23441,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
23442,DL건설,LX인터내셔널,코오롱글로벌
23443,SBS,하이브,제일기획
23444,LG전자,대상,DL건설
23445,솔루엠,엠씨넥스,LG전자
23446,DL건설,코오롱글로벌,LX인터내셔널
23447,SK하이닉스,DB하이텍,해성디에스
23448,에스디바이오센서,다우기술,동원산업
23449,금호석유,롯데정밀화학,유니드
23450,DL건설,코오롱글로벌,LX인터내셔널
23451,DL건설,코오롱글로벌,LX인터내셔널
23452,SK하이닉스,DB하이텍,해성디에스
23453,대상,CJ제일제당,동원산업
23454,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
23455,동아쏘시오홀딩스,프레스티지바이오파마,종근당
23456,대상,CJ제일제당,KT&G
23457,LG전자,대상,DL건설
23458,LG전자,대상,삼성전자
23459,동아쏘시오홀딩스,프레스티지바이오파마,종근당
23460,LG전자,대상,삼성전자
23461,SK하이닉스,LG전자,대상
23462,LG전자,대상,삼성전자
23463,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
23464,금호석유,롯데정밀화학,크래프톤
23465,동아쏘시오홀딩스,프레스티지바이오파마,종근당
23466,LG전자,대상,DL건설
23467,금호석유,롯데정밀화학,유니드
23468,LG전자,대상,DL건설
23469,SK바이오사이언스,동아쏘시오홀딩스,종근당
23470,DL건설,LG이노텍,코오롱글로벌
23471,DL건설,코오롱글로벌,LX인터내셔널
23472,LG전자,대상,DL건설
23473,금호석유,동아쏘시오홀딩스,롯데정밀화학
23474,DL건설,LX인터내셔널,코오롱글로벌
23475,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
23476,GS리테일,이마트,현대홈쇼핑
23477,SK디스커버리,GS,S-Oil
23478,에스디바이오센서,다우기술,동원산업
23479,DL건설,코오롱글로벌,LX인터내셔널
23480,DL건설,LX인터내셔널,코오롱글로벌
23481,DL건설,코오롱글로벌,LX인터내셔널
23482,동아쏘시오홀딩스,프레스티지바이오파마,종근당
23483,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
23484,키움증권,삼성증권,NH투자증권
23485,LG전자,대상,DL건설
23486,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
23487,SK바이오사이언스,DL건설,LG전자
23488,LG이노텍,동아쏘시오홀딩스,솔루엠
23489,에스디바이오센서,다우기술,동원산업
23490,크래프톤,다우기술,더블유게임즈
23491,크래프톤,SK바이오사이언스,동아쏘시오홀딩스
23492,DL건설,코오롱글로벌,LX인터내셔널
23493,LG이노텍,솔루엠,엠씨넥스
23494,코웨이,LG생활건강,한국콜마
23495,동아쏘시오홀딩스,SK바이오사이언스,프레스티지바이오파마
23496,LG전자,대상,DL건설
23497,LG이노텍,솔루엠,엠씨넥스
23498,DL건설,금호석유,코오롱글로벌
23499,DL건설,LG,코오롱글로벌
23500,LG전자,대상,삼성전자
23501,LG전자,대상,DL건설
23502,금호석유,롯데정밀화학,대상
23503,LG전자,대상,DL건설
23504,LG이노텍,하이브,솔루엠
23505,동아쏘시오홀딩스,프레스티지바이오파마,종근당
23506,금호석유,롯데정밀화학,크래프톤
23507,SK하이닉스,DB하이텍,해성디에스
23508,SK이노베이션,GS,SK디스커버리
23509,LG전자,삼화콘덴서,크래프톤
23510,LG유플러스,KT,LG전자
23511,동아쏘시오홀딩스,프레스티지바이오파마,서흥
23512,SK하이닉스,DL건설,DB하이텍
23513,SK하이닉스,LG전자,금호석유
23514,현대글로비스,제주항공,롯데렌탈
23515,SK하이닉스,DB하이텍,해성디에스
23516,LG전자,대상,삼성전자
23517,현대글로비스,제주항공,롯데렌탈
23518,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
23519,에스디바이오센서,다우기술,동원산업
23520,금호석유,롯데정밀화학,유니드
23521,삼성전자,SK하이닉스,DB하이텍
23522,에스디바이오센서,다우기술,동원산업
23523,동아쏘시오홀딩스,엠씨넥스,솔루엠
23524,DL건설,LX인터내셔널,코오롱글로벌
23525,동아쏘시오홀딩스,SK바이오팜,종근당
23526,에스디바이오센서,크래프톤,SK하이닉스
23527,LG전자,LG이노텍,대상
23528,금호석유,롯데정밀화학,유니드
23529,SK하이닉스,DB하이텍,해성디에스
23530,LG디스플레이,대상,CJ제일제당
23531,BGF리테일,SK바이오사이언스,동아쏘시오홀딩스
23532,LG전자,대상,DL건설
23533,LG전자,대상,DL건설
23534,LG전자,대상,DL건설
23535,금호석유,롯데정밀화학,유니드
23536,동아쏘시오홀딩스,크래프톤,프레스티지바이오파마
23537,DL건설,SK하이닉스,코오롱글로벌
23538,SK하이닉스,DB하이텍,해성디에스
23539,SK바이오사이언스,동아쏘시오홀딩스,프레스티지바이오파마
23540,LG이노텍,삼성전기,LG전자
23541,현대글로비스,제주항공,롯데렌탈
23542,동아쏘시오홀딩스,코웨이,SK바이오사이언스
